adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count
False,/4fzNJGwEdsToMWP1REl85TOv8rr.jpg,[],136800,[],en,Danny,,0.7035,/mD3P09taxxqhBqNISHqRJVuGu91.jpg,2001-09-28,Danny,3.0,1
False,,[18],51712,['JP'],ja,プラトニック・セックス,,0.6908000000000001,/1ZSoa5AMpWsrqjk5faQKvjgLmBX.jpg,2001-09-24,プラトニック・セックス,3.0,1
False,/loCJRroGQWVQoz2WAeeSvVJyBw8.jpg,[],263342,['GB'],en,Jamie Oliver Happy Days LIVE!,,0.6673,/q2C9BKaMpE3bDnGNfjUnXJe4X9z.jpg,2001-09-29,Jamie Oliver Happy Days LIVE!,0.0,0
False,/gNRFyRdOsFlBUjucsuqvdQsDwTE.jpg,[],111416,['FR'],fr,Sauveur Giordano,,0.6434000000000001,/sjZnfQvA8vhEJeiNl1mnt9OXdG5.jpg,2001-09-03,Sauveur Giordano,0.0,0
False,,[99],17094,['GB'],en,The Six Wives of Henry VIII,,0.6376000000000001,/h9xun2exa9ft5sXjUa6bhvIcFSI.jpg,2001-09-10,The Six Wives of Henry VIII,5.0,4
False,/azgODLNnwiccvsm22ZxK6QxdXqY.jpg,[99],133232,[],en,Africa,,0.6356,/coWNcluZKG1EIHditwUYwy8ic8f.jpg,2001-09-09,Africa,0.0,0
False,/dEsdg5vwCk8YNY1J7nim8oINTcC.jpg,[35],13490,['GB'],en,'Orrible,,0.6138,/pxwSw69rSKzDOQlUXJ91UH757CW.jpg,2001-09-11,'Orrible,6.0,2
False,,[],225555,"['GB', 'US']",en,Armadillo,,0.6062000000000001,/yaZl4d0pkiBdMyVtjtGuEzKf2kH.jpg,2001-09-16,Armadillo,0.0,0
False,,[],155035,['PL'],pl,"Graczykowie, czyli Buła i spóła",,0.599,/uzzZMYWeAwuwF5MyLj7mc0A4gEc.jpg,2001-09-22,"Graczykowie, czyli Buła i spóła",6.333,3
False,,[99],127596,['CN'],zh,生命的奥秘,,0.5971000000000001,/wSkwau8XjtRcLR8N09N3wSpmPfo.jpg,2001-09-17,生命的奥秘,0.0,0
False,/oMNLAGtDGk88rW5mEXHqldXkK31.jpg,[35],297042,['GR'],el,Οικογένεια Καράμπελα,,0.5948,/2iI0JflcLLk3WyteB5HQBgy7CgH.jpg,2001-09-20,Οικογένεια Καράμπελα,5.0,2
False,,"[35, 18]",300534,['PL'],pl,Zostać miss,,0.5680000000000001,/h2JmfpAZZbB2PzVm6FwchC3IGH5.jpg,2001-09-01,Zostać miss,2.0,1
False,/tPZuM44gPX4F6UbjGn2AQ4auOrm.jpg,[35],280345,['FI'],fi,Vaimonsa mies,,0.5680000000000001,/4rH6hwkl2oKVJAzbvkqOpp7IW7d.jpg,2001-09-18,Vaimonsa mies,0.0,0
False,,[],247135,['JP'],ja,眼科医 小室瞳の推理カルテ,,0.5639000000000001,,2001-09-15,眼科医 小室瞳の推理カルテ,0.0,0
False,,[18],250539,['RU'],ru,Семейные тайны,,0.5388000000000001,,2001-09-27,Семейные тайны,1.0,1
False,/ca9g3lq2bK3ih30dtuT4bB5fJyt.jpg,[],41087,['IT'],it,Compagni di scuola,,0.5248,/5afU8rZx9XZgytK8RADvwzMOuYC.jpg,2001-09-25,Compagni di scuola,10.0,1
False,,[99],15386,['GB'],en,Extinct,,0.4818,,2001-09-25,Extinct,8.0,2
False,/fSYBBUOZoZ1c3hoHezSvvuD6t2T.jpg,[18],113389,['FR'],fr,L'Aîné des Ferchaux,,0.4733,/prak38RUauwEfKUca8u491OMUH2.jpg,2001-09-17,L'Aîné des Ferchaux,8.0,1
False,,[16],12227,"['CA', 'CN']",en,Wumpa's World,,0.4728,/elRoHJ9mN7ZtaHehaSPvMAWD89P.jpg,2001-09-04,Wumpa's World,0.0,0
